superid,round,game,showScore,initScore,payoff,cumulativePayoff,cPayoffS,WealthLevel,coop,local_rate_coop,degree,happ,harm,gender,age,prac_coop,initHapp,prac_cpayoff,initDegree,initNsize,prev_degree,post_coop_local_coop_harm_rate,country3,yindex,rank,post_coop_local_coop_rate,post_coop_local_harm_rate,n_rewiring_chances,n_size,p_rewiring_chances,cPayoffS2,cumulativePayoffS,cumulativePayoffS2,payoffS,age2
20705,3,207,0,1150,100,1250,0.919681998287217,Richer,1,1,4,1,0,male,-1,2,0,550,3,10,2,1,US,0.10218688869858,0.75,1,0,2,9,0.25,0.845814977973569,0.125,0.015625,0.01,1
20705,4,207,0,1150,0,1250,0.820093730354081,Richer,1,0.666666666666667,2,1,0,male,-1,2,0,550,3,10,4,0.5,US,0.120013716637183,0.714285714285714,0.5,0,3,8,0.428571428571429,0.672553726566072,0.125,0.015625,0,1
20705,5,207,0,1150,100,1350,0.835382147295763,Richer,1,1,2,1,0,male,-1,2,0,550,3,10,2,1,US,0.111384286306102,0.785714285714286,1,0,1,8,0.142857142857143,0.69786333202048,0.135,0.018225,0.01,1
20705,6,207,0,1150,100,1450,0.844325758074583,Richer,1,1,2,1,0,male,-1,2,0,550,3,10,2,1,US,0.120617965439226,0.857142857142857,1,0,2,8,0.285714285714286,0.712885985748219,0.145,0.021025,0.01,1
20705,7,207,0,1150,100,1550,0.885210710388786,Richer,1,1,2,1,0,male,-1,2,0,550,3,10,2,1,US,0.118028094718505,0.857142857142857,1,0,1,8,0.142857142857143,0.783598001787019,0.155,0.024025,0.01,1
20705,8,207,0,1150,100,1650,0.807649609003829,Richer,1,1,2,1,0,male,-1,2,0,550,3,10,2,1,US,0.122903201370148,0.833333333333333,1,0,0,7,0,0.652297890924038,0.165,0.027225,0.01,1
20705,9,207,0,1150,100,1750,0.841484713166565,Richer,1,1,2,1,0,male,-1,2,0,550,3,10,2,1,US,0.118997838225575,0.833333333333333,1,0,2,7,0.333333333333333,0.708096522493016,0.175,0.030625,0.01,1
20705,10,207,0,1150,100,1850,0.906911303527751,Richer,1,1,3,1,0,male,-1,2,0,550,3,10,2,1,US,0.0968546052311191,0.833333333333333,1,0,1,7,0.166666666666667,0.822488112466404,0.185,0.034225,0.01,1
20705,11,207,0,1150,50,1900,0.787146478429325,Richer,1,0.666666666666667,3,0,0,male,-1,2,0,550,3,10,3,0.666666666666667,US,0.128513710763971,0.833333333333333,0.666666666666667,0,1,7,0.166666666666667,0.619599578503688,0.19,0.0361,0.005,1
20705,12,207,0,1150,50,1950,0.728661059665515,Richer,1,0.666666666666667,3,0,0,male,-1,2,0,550,3,10,3,0.666666666666667,US,0.1442141680588,0.833333333333333,0.666666666666667,0,1,7,0.166666666666667,0.530946939872871,0.195,0.038025,0.005,1
20705,13,207,0,1150,50,2000,0.663813573565983,Richer,1,0.666666666666667,3,0,0,male,-1,2,0,550,3,10,3,0.666666666666667,US,0.162265540205018,0.833333333333333,0.666666666666667,0,2,7,0.333333333333333,0.440648460450441,0.2,0.04,0.005,1
20705,14,207,0,1150,50,2050,0.623809532530833,Richer,1,0.666666666666667,3,0,0,male,-1,2,0,550,3,10,3,0.666666666666667,US,0.179255612796216,0.833333333333333,0.666666666666667,0,0,7,0,0.389138332876336,0.205,0.042025,0.005,1
20705,15,207,0,1150,50,2100,0.568513039043426,Richer,1,0.666666666666667,3,0,0,male,-1,2,0,550,3,10,3,0.666666666666667,US,0.194126403575804,0.833333333333333,0.666666666666667,0,2,7,0.333333333333333,0.323207075562392,0.21,0.0441,0.005,1
20706,0,207,0,200,NA,200,-0.774596669241483,Poorer,NA,NA,2,1,NA,male,0,1,1,-50,2,10,NA,NA,US,0.774596669241483,0.277777777777778,NA,NA,0,10,0,0.599999999999999,0.02,4e-04,NA,0
20706,1,207,0,200,200,400,-0.510086715185021,Poorer,0,NA,4,1,0,male,0,1,1,-50,2,10,2,1,US,0.662027438857155,0.5,1,0,3,10,0.333333333333333,0.260188457008245,0.04,0.0016,0.02,0
20706,2,207,0,200,-100,300,-0.639311165719404,Poorer,1,0.333333333333333,3,1,0,male,0,1,1,-50,2,10,4,0.25,US,0.711491458623208,0.4375,0.25,0,4,9,0.5,0.408718766613503,0.03,9e-04,-0.01,0
20706,3,207,0,200,-50,250,-0.613121332191478,Poorer,0,0.333333333333333,2,1,1,male,0,1,1,-50,2,10,3,0.333333333333333,US,0.706792646831843,0.375,0.333333333333333,0,4,9,0.5,0.375917767988253,0.025,0.000625,-0.005,0
20706,4,207,0,200,-100,150,-0.940107446991264,Poorer,0,0,2,2,1,male,0,1,1,-50,2,10,2,0,US,0.950108590044362,0.142857142857143,0,0,1,8,0.142857142857143,0.883802011888432,0.015,0.000225,-0.01,0
20706,5,207,0,200,0,150,-0.946766433601865,Poorer,0,0,1,0,0,male,0,1,1,-50,2,10,2,0,US,0.946766433601865,0.0714285714285714,0,0,2,8,0.285714285714286,0.896366679795195,0.015,0.000225,0,0
20706,6,207,0,200,0,150,-0.947712585593919,Poorer,0,0,NA,0,0,male,0,1,1,-50,2,10,1,0,US,0.947712585593919,0,0,0,1,8,0.142857142857143,0.898159144893111,0.015,0.000225,0,0
20706,7,207,0,200,0,150,-1.00323880510729,Poorer,NA,NA,NA,2,0,male,0,1,1,-50,2,10,NA,NA,US,1.00323880510729,0,NA,NA,2,8,0.285714285714286,1.0064881000731,0.015,0.000225,0,0
20706,8,207,0,200,0,150,-1.03589841154839,Poorer,NA,NA,NA,2,0,male,0,1,1,-50,2,10,NA,NA,US,1.03589841154839,0,NA,NA,2,7,0.333333333333333,1.07308551904848,0.015,0.000225,0,0
20706,9,207,0,200,0,150,-1.06248069844263,Poorer,NA,NA,NA,2,0,male,0,1,1,-50,2,10,NA,NA,US,1.06248069844263,0,NA,NA,1,7,0.166666666666667,1.12886523456314,0.015,0.000225,0,0
20706,10,207,0,200,0,150,-1.18867015510919,Poorer,NA,NA,1,2,0,male,0,1,1,-50,2,10,NA,NA,US,1.18867015510919,0,NA,NA,1,7,0.166666666666667,1.41293673764731,0.015,0.000225,0,0
20706,11,207,0,200,50,200,-1.12449496918475,Poorer,1,1,1,1,0,male,0,1,1,-50,2,10,1,1,US,1.12449496918475,0,1,0,1,7,0.166666666666667,1.26448893572181,0.02,4e-04,0.005,0
20706,12,207,0,200,-50,150,-1.18407422195646,Poorer,1,0,3,0,0,male,0,1,1,-50,2,10,1,0,US,1.18407422195646,0,0,0,2,7,0.333333333333333,1.4020317631018,0.015,0.000225,-0.005,0
20706,13,207,0,200,50,200,-1.19486443241877,Poorer,1,0.666666666666667,3,1,0,male,0,1,1,-50,2,10,3,0.666666666666667,US,1.19486443241877,0,0.666666666666667,0,1,7,0.166666666666667,1.42770101185943,0.02,4e-04,0.005,0
20706,14,207,0,200,200,400,-1.03251232970621,Poorer,0,0.666666666666667,2,2,0,male,0,1,1,-50,2,10,3,0.666666666666667,US,1.03251232970621,0,0.666666666666667,0,1,7,0.166666666666667,1.06608171099535,0.04,0.0016,0.02,0
20706,15,207,0,200,100,500,-0.984498189563006,Poorer,1,1,3,-1,0,male,0,1,1,-50,2,10,2,1,US,0.984498189563006,0,1,0,2,7,0.333333333333333,0.969236685252837,0.05,0.0025,0.01,0
20708,0,207,0,200,NA,200,-0.774596669241483,Poorer,NA,NA,2,2,NA,NA,NA,2,2,400,2,10,NA,NA,Other,0.774596669241483,0.277777777777778,NA,NA,0,10,0,0.599999999999999,0.02,4e-04,NA,NA
20708,1,207,0,200,0,200,-0.944203068533976,Poorer,1,NA,5,2,0,NA,NA,2,2,400,2,10,2,0.5,Other,0.944203068533976,0.0555555555555556,0.5,0,3,10,0.333333333333333,0.891519434628976,0.02,4e-04,0,NA
20708,2,207,0,200,-50,150,-0.91772086691979,Poorer,1,0.4,4,2,0,NA,NA,2,2,400,2,10,5,0.4,Other,0.91772086691979,0,0.4,0,3,9,0.375,0.842211589580011,0.015,0.000225,-0.005,NA
20708,3,207,0,200,-300,-150,-1.22624266438296,Poorer,1,0,6,2,0,NA,NA,2,2,400,2,10,4,-0.25,Other,1.22624266438296,0,0,0.25,3,9,0.375,1.50367107195302,-0.015,0.000225,-0.03,NA
20711,0,207,0,1150,NA,1150,1.16189500386223,Richer,NA,NA,1,2,NA,female,-4,1,2,50,1,10,NA,NA,India,0,0.833333333333333,NA,NA,0,10,0,1.35000000000001,0.115,0.013225,NA,16
20711,1,207,0,1150,0,1150,1.11784960987356,Richer,0,NA,2,2,0,female,-4,1,2,50,1,10,1,0,India,0.0217058176674477,0.833333333333333,0,0,3,10,0.333333333333333,1.24958775029447,0.115,0.013225,0,16
20711,2,207,0,1150,100,1250,1.12395027521637,Richer,0,0.5,3,2,0,female,-4,1,2,50,1,10,2,0.5,India,0.0618688224889746,0.875,0.5,0,5,9,0.625,1.26326422115895,0.125,0.015625,0.01,16
20711,3,207,0,1150,100,1350,1.07296233133509,Richer,0,0.333333333333333,3,2,0,female,-4,1,2,50,1,10,3,0.333333333333333,India,0.0681245924657198,0.875,0.333333333333333,0,3,9,0.375,1.15124816446403,0.135,0.018225,0.01,16
20711,4,207,0,1150,0,1350,0.980112019203658,Richer,0,0,2,2,0,female,-4,1,2,50,1,10,3,0,India,0.0800091444247884,0.857142857142857,0,0,3,8,0.428571428571429,0.960619570187472,0.135,0.018225,0,16
20711,5,207,0,1150,0,1350,0.835382147295763,Richer,0,0,2,0,0,female,-4,1,2,50,1,10,2,0,India,0.111384286306102,0.785714285714286,0,0,3,8,0.428571428571429,0.69786333202048,0.135,0.018225,0,16
20711,6,207,0,1150,0,1350,0.706476654715467,Richer,0,0,2,0,0,female,-4,1,2,50,1,10,2,0,India,0.155080241279005,0.714285714285714,0,0,2,8,0.285714285714286,0.499109263657957,0.135,0.018225,0,16
20711,7,207,0,1150,0,1350,0.615432208175061,Richer,0,0,2,0,0,female,-4,1,2,50,1,10,2,0,India,0.185472720271936,0.714285714285714,0,0,2,8,0.285714285714286,0.378756802859232,0.135,0.018225,0,16
20711,8,207,0,1150,0,1350,0.438940004893385,Middle,0,0,2,0,0,female,-4,1,2,50,1,10,2,0,India,0.22824880254456,0.666666666666667,0,0,0,7,0,0.192668327895805,0.135,0.018225,0,16
20711,9,207,0,1150,0,1350,0.365493360264266,Middle,0,0,2,0,0,female,-4,1,2,50,1,10,2,0,India,0.254995367626232,0.666666666666667,0,0,1,7,0.166666666666667,0.133585396397265,0.135,0.018225,0,16
20711,10,207,0,1150,100,1450,0.413833313260236,Middle,0,0.5,2,2,0,female,-4,1,2,50,1,10,2,0.5,India,0.237734031021838,0.666666666666667,0.5,0,1,7,0.166666666666667,0.171258011163945,0.145,0.021025,0.01,16
20711,11,207,0,1150,100,1550,0.393573239214663,Middle,0,0.5,2,2,0,female,-4,1,2,50,1,10,2,0.5,India,0.240963207682446,0.666666666666667,0.5,0,2,7,0.333333333333333,0.154899894625922,0.155,0.024025,0.01,16
20711,12,207,0,1150,0,1550,0.303608774860631,Middle,0,0,2,0,0,female,-4,1,2,50,1,10,2,0,India,0.265657678003052,0.666666666666667,0,0,0,7,0,0.0921782881723733,0.155,0.024025,0,16
20711,13,207,0,1150,0,1550,0.199144072069795,Middle,0,0,2,0,0,female,-4,1,2,50,1,10,2,0,India,0.295028254918215,0.666666666666667,0,0,2,7,0.333333333333333,0.0396583614405397,0.155,0.024025,0,16
20711,14,207,0,1150,0,1550,0.121893816701427,Middle,0,0,2,0,0,female,-4,1,2,50,1,10,2,0,India,0.32266010303319,0.666666666666667,0,0,2,7,0.333333333333333,0.0148581025500411,0.155,0.024025,0,16
20711,15,207,0,1150,0,1550,0.0346654292099651,Middle,0,0,2,0,0,female,-4,1,2,50,1,10,2,0,India,0.34665429209965,0.666666666666667,0,0,0,7,0,0.0012016919823111,0.155,0.024025,0,16
20712,0,207,0,1150,NA,1150,1.16189500386223,Richer,NA,NA,2,1,NA,NA,NA,1,1,450,2,10,NA,NA,India,0,0.833333333333333,NA,NA,0,10,0,1.35000000000001,0.115,0.013225,NA,NA
20712,1,207,0,1150,0,1150,1.11784960987356,Richer,1,NA,4,0,0,NA,NA,1,1,450,2,10,2,0.5,India,0.0217058176674477,0.833333333333333,0.5,0,3,10,0.333333333333333,1.24958775029447,0.115,0.013225,0,NA
20713,0,207,0,1150,NA,1150,1.16189500386223,Richer,NA,NA,3,2,NA,male,-5,1,2,350,3,10,NA,NA,India,0,0.833333333333333,NA,NA,0,10,0,1.35000000000001,0.115,0.013225,NA,25
20713,1,207,0,1150,100,1250,1.33490778654803,Richer,0,NA,6,2,0,male,-5,1,2,350,3,10,3,0.333333333333333,India,0,1,0.333333333333333,0,4,10,0.444444444444444,1.78197879858656,0.125,0.015625,0.01,25
20713,2,207,0,1150,300,1550,1.68076967761714,Richest,0,0.6,6,2,0,male,-5,1,2,350,3,10,6,0.5,India,0,1,0.5,0,3,9,0.375,2.82498670919722,0.155,0.024025,0.03,25
20713,3,207,0,1150,200,1750,1.68608366352656,Richest,0,0.5,6,2,0,male,-5,1,2,350,3,10,6,0.333333333333333,India,0,1,0.5,0.166666666666667,2,9,0.25,2.84287812041115,0.175,0.030625,0.02,25
20713,4,207,0,1150,0,1750,1.62018517460197,Richest,0,0.2,5,2,0,male,-5,1,2,350,3,10,6,0,India,0,1,0.166666666666667,0.166666666666667,1,8,0.142857142857143,2.62500000000002,0.175,0.030625,0,25
20713,5,207,0,1150,200,1950,1.72645643774458,Richest,0,0.4,5,2,0,male,-5,1,2,350,3,10,5,0.4,India,0,1,0.4,0,2,8,0.285714285714286,2.9806518314297,0.195,0.038025,0.02,25
20713,6,207,0,1150,200,2150,1.80926948158839,Richest,0,0.4,3,2,0,male,-5,1,2,350,3,10,5,0.4,India,0,1,0.4,0,0,8,0,3.27345605700712,0.215,0.046225,0.02,25
20713,7,207,0,1150,100,2250,1.82943546813683,Richest,0,0.333333333333333,3,1,0,male,-5,1,2,350,3,10,3,0.333333333333333,India,0,1,0.333333333333333,0,4,8,0.571428571428571,3.34683413207702,0.225,0.050625,0.01,25
20713,8,207,0,1150,100,2350,1.66797201859486,Richest,0,0.333333333333333,3,1,0,male,-5,1,2,350,3,10,3,0.333333333333333,India,0,1,0.333333333333333,0,2,7,0.333333333333333,2.78213065481541,0.235,0.055225,0.01,25
20713,9,207,0,1150,100,2450,1.67446958074559,Richest,0,0.333333333333333,3,1,0,male,-5,1,2,350,3,10,3,0.333333333333333,India,0,1,0.333333333333333,0,1,7,0.166666666666667,2.80384837684231,0.245,0.060025,0.01,25
20713,10,207,0,1150,-50,2400,1.58489354014558,Richest,1,0.333333333333333,4,2,0,male,-5,1,2,350,3,10,3,0.333333333333333,India,0,1,0.333333333333333,0,1,7,0.166666666666667,2.51188753359519,0.24,0.0576,-0.005,25
20713,11,207,0,1150,300,2700,1.68674245377713,Richest,0,0.75,4,2,0,male,-5,1,2,350,3,10,4,0.75,India,0,1,0.75,0,1,7,0.166666666666667,2.84510010537409,0.27,0.0729,0.03,25
20713,12,207,0,1150,200,2900,1.73816023607711,Richest,0,0.5,4,2,0,male,-5,1,2,350,3,10,4,0.5,India,0,1,0.5,0,3,7,0.5,3.02120100627963,0.29,0.0841,0.02,25
20713,13,207,0,1150,200,3100,1.79967235500111,Richest,0,0.5,4,2,0,male,-5,1,2,350,3,10,4,0.5,India,0,1,0.5,0,2,7,0.333333333333333,3.23882058535524,0.31,0.0961,0.02,25
20713,14,207,0,1150,200,3300,1.87859882210435,Richest,0,0.5,4,1,0,male,-5,1,2,350,3,10,4,0.5,India,0,1,0.5,0,3,7,0.5,3.52913353441185,0.33,0.1089,0.02,25
20713,15,207,0,1150,200,3500,1.92739786407405,Richest,0,0.5,5,2,0,male,-5,1,2,350,3,10,4,0.5,India,0,1,0.5,0,2,7,0.333333333333333,3.71486252643721,0.35,0.1225,0.02,25
20800,0,208,0,1150,NA,1150,0.963624111659432,Richer,NA,NA,4,0,NA,male,4,0,0,700,4,14,NA,NA,Other,0,0.769230769230769,NA,NA,0,14,0,0.928571428571429,0.115,0.013225,NA,16
20800,1,208,0,1150,100,1250,1.17123687575987,Richer,0,NA,4,0,0,male,4,0,0,700,4,14,4,0.25,Other,0,0.961538461538462,0.5,0.25,2,14,0.153846153846154,1.37179581913974,0.125,0.015625,0.01,16
20800,2,208,0,1150,200,1450,1.34150119946454,Richer,0,0.5,5,1,0,male,4,0,0,700,4,14,4,0.5,Other,0,1,0.5,0,6,14,0.461538461538462,1.7996254681648,0.145,0.021025,0.02,16
20800,3,208,0,1150,100,1550,1.38166121624539,Richer,0,0.4,5,0,0,male,4,0,0,700,4,14,5,0.2,Other,0,1,0.4,0.2,1,14,0.0769230769230769,1.90898771647669,0.155,0.024025,0.01,16
20800,4,208,0,1150,200,1750,1.46139037157192,Richer,0,0.4,3,1,0,male,4,0,0,700,4,14,5,0.4,Other,0,1,0.4,0,2,14,0.153846153846154,2.13566181812311,0.175,0.030625,0.02,16
20800,5,208,0,1150,-100,1650,1.61652868133263,Richest,0,0,5,0,0,male,4,0,0,700,4,14,3,-0.333333333333333,Other,0,1,0,0.333333333333333,6,13,0.5,2.61316497757101,0.165,0.027225,-0.01,16
20800,6,208,0,1150,-100,1550,1.38863479494558,Richer,0,0.2,4,-2,0,male,4,0,0,700,4,14,5,-0.2,Other,0,1,0.2,0.4,3,13,0.25,1.92830659373355,0.155,0.024025,-0.01,16
20800,7,208,0,1150,100,1650,1.42525445782058,Richer,0,0.25,3,0,0,male,4,0,0,700,4,14,4,0.25,Other,0,1,0.25,0,5,13,0.416666666666667,2.03135026953744,0.165,0.027225,0.01,16
20800,8,208,0,1150,-250,1400,0.89343503629521,Richer,1,0,1,-2,0,male,4,0,0,700,4,14,3,-0.333333333333333,Other,0.00744529196912675,0.85,0,0.333333333333333,1,11,0.1,0.798226164079823,0.14,0.0196,-0.025,16
20800,9,208,0,1150,-50,1350,0.554555367171197,Richer,1,0,3,-2,0,male,4,0,0,700,4,14,1,0,Other,0.103517001871957,0.75,0,0,2,11,0.2,0.307531655258381,0.135,0.018225,-0.005,16
20800,10,208,0,1150,-50,1300,0.196601130994274,Middle,1,0.333333333333333,5,-2,0,male,4,0,0,700,4,14,3,0.333333333333333,Other,0.225727224474907,0.5,0.333333333333333,0,2,11,0.2,0.0386520047082277,0.13,0.0169,-0.005,16
20800,11,208,0,1150,50,1350,-0.02703974501857,Middle,1,0.6,7,0,0,male,4,0,0,700,4,14,5,0.6,Other,0.351516685241408,0.45,0.6,0,3,11,0.3,0.000731147810669281,0.135,0.018225,0.005,16
20800,12,208,0,1150,150,1500,-0.100403602213279,Middle,1,0.714285714285714,7,1,0,male,4,0,0,700,4,14,7,0.714285714285714,Other,0.401614408853117,0.45,0.714285714285714,0,1,11,0.1,0.0100808833374024,0.15,0.0225,0.015,16
20800,13,208,0,1150,150,1650,-0.162070800962052,Middle,1,0.714285714285714,7,1,0,male,4,0,0,700,4,14,7,0.714285714285714,Other,0.445694702645644,0.4,0.714285714285714,0,2,11,0.2,0.0262669445244811,0.165,0.027225,0.015,16
20800,14,208,0,1150,150,1800,-0.21924444035885,Middle,1,0.714285714285714,8,1,0,male,4,0,0,700,4,14,7,0.714285714285714,Other,0.475920858339944,0.4,0.714285714285714,0,4,11,0.4,0.0480681246282653,0.18,0.0324,0.015,16
20800,15,208,0,1150,200,2000,-0.221311059076604,Middle,1,0.75,8,1,0,male,4,0,0,700,4,14,8,0.75,Other,0.481966306433493,0.35,0.75,0,0,11,0,0.0489785848696081,0.2,0.04,0.02,16
20801,0,208,0,200,NA,200,-0.963624111659432,Poorer,NA,NA,6,2,NA,male,-3,1,2,150,6,14,NA,NA,India,0.963624111659432,0.230769230769231,NA,NA,0,14,0,0.928571428571429,0.02,4e-04,NA,9
20801,1,208,0,200,-400,-200,-1.64250378434964,Poorest,1,NA,5,2,0,male,-3,1,2,150,6,14,6,-0.166666666666667,India,1.64250378434964,0,0.333333333333333,0.5,4,14,0.307692307692308,2.69781868160289,-0.02,4e-04,-0.04,9
20801,2,208,0,200,-250,-450,-1.94734045083562,Poorest,1,0.2,5,1,0,male,-3,1,2,150,6,14,5,0,India,1.94734045083562,0,0.2,0.2,2,14,0.153846153846154,3.79213483146068,-0.045,0.002025,-0.025,9
20801,3,208,0,200,-50,-500,-1.77799431413252,Poorest,0,0.6,5,2,1,male,-3,1,2,150,6,14,5,0.4,India,1.77799431413252,0,0.6,0.2,2,14,0.153846153846154,3.16126378108757,-0.05,0.0025,-0.005,9
20801,4,208,0,200,-250,-750,-1.74542235601536,Poorest,0,0.2,4,1,1,male,-3,1,2,150,6,14,5,0,India,1.75458467809419,0.0769230769230769,0.2,0.2,4,14,0.307692307692308,3.04649920087821,-0.075,0.005625,-0.025,9
20801,5,208,0,200,100,-650,-2.15958128521782,Poorest,0,0.333333333333333,3,2,0,male,-3,1,2,150,6,14,4,0.25,India,2.15958128521782,0,0.25,0,3,13,0.25,4.66379132746305,-0.065,0.004225,0.01,9
20801,6,208,0,200,0,-650,-1.96283821226485,Poorest,0,0.333333333333333,3,1,0,male,-3,1,2,150,6,14,3,0,India,1.96283821226485,0,0.333333333333333,0.333333333333333,5,13,0.416666666666667,3.85273384752707,-0.065,0.004225,0,9
20801,7,208,0,200,200,-450,-1.97295049401364,Poorest,0,0.666666666666667,3,1,0,male,-3,1,2,150,6,14,3,0.666666666666667,India,1.97295049401364,0,0.666666666666667,0,3,13,0.25,3.89253365182867,-0.045,0.002025,0.02,9
20801,8,208,0,200,0,-450,-2.13679879513938,Poorest,0,0.5,2,1,0,male,-3,1,2,150,6,14,3,0,India,2.13679879513938,0,0.333333333333333,0.333333333333333,1,11,0.1,4.56590909090911,-0.045,0.002025,0,9
20801,9,208,0,200,200,-250,-2.04815782275229,Poorest,0,1,2,2,0,male,-3,1,2,150,6,14,2,1,India,2.04815782275229,0,1,0,2,11,0.2,4.1949504669014,-0.025,0.000625,0.02,9
20801,10,208,0,200,100,-150,-2.12620482408622,Poorest,0,0.5,2,2,0,male,-3,1,2,150,6,14,2,0.5,India,2.12620482408622,0,0.5,0,2,11,0.2,4.52074695396751,-0.015,0.000225,0.01,9
20801,11,208,0,200,100,-50,-2.10910011144845,Poorest,0,0.5,2,1,0,male,-3,1,2,150,6,14,2,0.5,India,2.10910011144845,0,0.5,0,1,11,0.1,4.44830328011187,-0.005,2.5e-05,0.01,9
20801,12,208,0,200,100,50,-2.10220042134054,Poorest,0,0.5,2,1,0,male,-3,1,2,150,6,14,2,0.5,India,2.10220042134054,0,0.5,0,5,11,0.5,4.41924661148434,0.005,2.5e-05,0.01,9
20801,13,208,0,200,100,150,-2.07219095515767,Poorest,0,0.5,2,2,0,male,-3,1,2,150,6,14,2,0.5,India,2.07219095515767,0,0.5,0,2,11,0.2,4.29397535463726,0.015,0.000225,0.01,9
20801,14,208,0,200,100,250,-2.04271649309953,Poorest,0,0.5,2,1,0,male,-3,1,2,150,6,14,2,0.5,India,2.04271649309953,0,0.5,0,3,11,0.3,4.17269067118084,0.025,0.000625,0.01,9
20801,15,208,0,200,100,350,-2.00655360229454,Poorest,0,0.5,2,0,0,male,-3,1,2,150,6,14,2,0.5,India,2.00655360229454,0,0.5,0,2,11,0.2,4.02625735888119,0.035,0.001225,0.01,9
20802,0,208,0,1150,NA,1150,0.963624111659432,Richer,NA,NA,3,1,NA,female,-2,0,1,400,3,14,NA,NA,India,0,0.769230769230769,NA,NA,0,14,0,0.928571428571429,0.115,0.013225,NA,4
20802,1,208,0,1150,100,1250,1.17123687575987,Richer,0,NA,2,0,0,female,-2,0,1,400,3,14,3,0.333333333333333,India,0,0.961538461538462,0.666666666666667,0.333333333333333,1,14,0.0769230769230769,1.37179581913974,0.125,0.015625,0.01,4
20802,2,208,0,1150,100,1350,1.16840427050137,Richer,0,0.5,2,0,0,female,-2,0,1,400,3,14,2,0.5,India,0.0185460995317678,0.846153846153846,0.5,0,3,14,0.230769230769231,1.36516853932584,0.135,0.018225,0.01,4
20802,3,208,0,1150,0,1350,1.07340214011096,Richer,0,0.5,2,1,0,female,-2,0,1,400,3,14,2,0,India,0.0220185054381736,0.923076923076923,0.5,0.5,7,14,0.538461538461538,1.15219215439479,0.135,0.018225,0,4
20802,4,208,0,1150,100,1450,1.07657284426145,Richer,0,0.5,2,1,0,female,-2,0,1,400,3,14,2,0.5,India,0.0274869662364624,0.923076923076923,0.5,0,2,14,0.153846153846154,1.15900908900119,0.145,0.021025,0.01,4
20802,5,208,0,1150,-100,1350,1.1239925987391,Richer,0,0,NA,0,0,female,-2,0,1,400,3,14,2,-0.5,India,0.0378873909687336,0.916666666666667,0,0.5,0,13,0,1.26335936202028,0.135,0.018225,-0.01,4
20802,6,208,0,1150,0,1350,1.08395543065372,Richer,NA,NA,NA,1,0,female,-2,0,1,400,3,14,NA,NA,India,0.0234368741762967,0.916666666666667,NA,NA,5,13,0.416666666666667,1.17495937564369,0.135,0.018225,0,4
20802,7,208,0,1150,0,1350,0.939796607558547,Richer,NA,NA,NA,1,0,female,-2,0,1,400,3,14,NA,NA,India,0.0373429115586177,0.916666666666667,NA,NA,5,13,0.416666666666667,0.883217663578554,0.135,0.018225,0,4
20802,8,208,0,1150,0,1350,0.811536824634816,Richer,NA,NA,NA,1,0,female,-2,0,1,400,3,14,NA,NA,India,0.029781167876507,0.7,NA,NA,3,11,0.3,0.65859201773836,0.135,0.018225,0,4
20802,9,208,0,1150,0,1350,0.554555367171197,Richer,NA,NA,NA,2,0,female,-2,0,1,400,3,14,NA,NA,India,0.103517001871957,0.75,NA,NA,4,11,0.4,0.307531655258381,0.135,0.018225,0,4
20802,10,208,0,1150,0,1350,0.276697888066015,Middle,NA,NA,NA,2,0,female,-2,0,1,400,3,14,NA,NA,India,0.196601130994274,0.7,NA,NA,2,11,0.2,0.0765617212601929,0.135,0.018225,0,4
20802,11,208,0,1150,0,1350,-0.02703974501857,Middle,NA,NA,NA,1,0,female,-2,0,1,400,3,14,NA,NA,India,0.351516685241408,0.45,NA,NA,4,11,0.4,0.000731147810669281,0.135,0.018225,0,4
20802,12,208,0,1150,0,1350,-0.307486031778168,Middle,NA,NA,NA,1,0,female,-2,0,1,400,3,14,NA,NA,India,0.533394136758047,0.3,NA,NA,5,11,0.5,0.0945476597386846,0.135,0.018225,0,4
20802,13,208,0,1150,0,1350,-0.544094831801176,Poorer,NA,NA,NA,2,0,female,-2,0,1,400,3,14,NA,NA,India,0.688800904088723,0.25,NA,NA,1,11,0.1,0.29603918599275,0.135,0.018225,0,4
20802,14,208,0,1150,0,1350,-0.748639552444855,Poorer,NA,NA,NA,1,0,female,-2,0,1,400,3,14,NA,NA,India,0.86628291068619,0.1,NA,NA,4,11,0.4,0.560461179484833,0.135,0.018225,0,4
20802,15,208,0,1150,0,1350,-0.924588424586701,Poorer,NA,NA,NA,1,0,female,-2,0,1,400,3,14,NA,NA,India,1.02294889528741,0.1,NA,NA,2,11,0.2,0.854863754879718,0.135,0.018225,0,4
20803,0,208,0,1150,NA,1150,0.963624111659432,Richer,NA,NA,3,0,NA,female,14,2,0,300,3,14,NA,NA,US,0,0.769230769230769,NA,NA,0,14,0,0.928571428571429,0.115,0.013225,NA,196
20803,1,208,0,1150,-200,950,0.589083635737212,Richer,0,NA,3,-1,0,female,14,2,0,300,3,14,3,-0.666666666666667,US,0.159399101434775,0.576923076923077,0,0.666666666666667,5,14,0.384615384615385,0.347019529893372,0.095,0.009025,-0.02,196
20803,2,208,0,1150,-250,700,0.0432742322407915,Middle,1,0,3,0,0,female,14,2,0,300,3,14,3,-0.333333333333333,US,0.383286056989868,0.461538461538462,0,0.333333333333333,3,14,0.230769230769231,0.00187265917602996,0.07,0.0049,-0.025,196
