superid,round,game,showScore,initScore,payoff,cumulativePayoff,cPayoffS,WealthLevel,coop,local_rate_coop,degree,happ,harm,gender,age,prac_coop,initHapp,prac_cpayoff,initDegree,initNsize,prev_degree,post_coop_local_coop_rate,country3,yindex,rank,n_rewiring_chances,n_size,p_rewiring_chances,cPayoffS2,cumulativePayoffS,cumulativePayoffS2,payoffS,age2
11706,9,117,0,200,200,2100,-1.17539925222483,Poorer,0,1,2,1,NA,male,7,2,2,650,NA,13,2,1,US,1.17539925222483,0,0,11,0,1.38156340213069,0.21,0.0441,0.02,49
11706,10,117,0,200,100,2200,-1.53190177374317,Poorest,1,1,3,2,NA,male,7,2,2,650,NA,13,2,1,US,1.53190177374317,0,1,11,0.1,2.34672304439747,0.22,0.0484,0.01,49
11706,11,117,0,200,150,2350,-1.86813805313684,Poorest,1,1,4,2,NA,male,7,2,2,650,NA,13,3,1,US,1.86813805313684,0,4,11,0.4,3.4899397855779,0.235,0.055225,0.015,49
11706,12,117,0,200,200,2550,-2.06740607749803,Poorest,1,1,7,2,NA,male,7,2,2,650,NA,13,4,1,US,2.06740607749803,0,4,11,0.4,4.27416788927579,0.255,0.065025,0.02,49
11706,13,117,0,200,700,3250,-1.72848324290045,Poorest,0,1,8,2,NA,male,7,2,2,650,NA,13,7,1,US,1.72848324290045,0,2,11,0.2,2.98765432098766,0.325,0.105625,0.07,49
11706,14,117,0,200,400,3650,-1.72875155989696,Poorest,1,1,7,2,NA,male,7,2,2,650,NA,13,8,1,US,1.72875155989696,0,2,11,0.2,2.98858195584617,0.365,0.133225,0.04,49
11706,15,117,0,200,700,4350,-1.28006061753359,Poorer,0,1,6,2,NA,male,7,2,2,650,NA,13,7,1,US,1.28006061753359,0,3,11,0.3,1.63855518456048,0.435,0.189225,0.07,49
11707,0,117,0,200,NA,200,-0.526234811584217,Poorer,NA,NA,3,1,NA,female,-1,2,1,500,3,13,NA,NA,US,0.526234811584217,0.375,0,13,0,0.276923076923076,0.02,4e-04,NA,1
11707,1,117,0,200,50,250,-0.803214867799697,Poorer,1,NA,5,1,NA,female,-1,2,1,500,3,13,3,0.666666666666667,US,0.812342309479239,0.125,2,13,0.166666666666667,0.645154123854485,0.025,0.000625,0.005,1
11707,2,117,0,200,400,650,-0.3374088341858,Middle,0,0.8,5,0,NA,female,-1,2,1,500,3,13,5,0.8,US,0.5061132512787,0.409090909090909,2,12,0.181818181818182,0.113844721386621,0.065,0.004225,0.04,1
11707,3,117,0,200,250,900,-0.38722033284066,Middle,1,0.8,7,1,NA,female,-1,2,1,500,3,13,5,1,US,0.529880455466167,0.454545454545455,3,12,0.272727272727273,0.149939586165232,0.09,0.0081,0.025,1
11707,4,117,0,200,600,1500,0.424998792618782,Middle,0,1,7,1,NA,female,-1,2,1,500,3,13,7,0.857142857142857,US,0.244374305755799,0.727272727272727,2,12,0.181818181818182,0.180623973727422,0.15,0.0225,0.06,1
11707,5,117,0,200,350,1850,0.433515678832478,Middle,1,0.857142857142857,8,2,NA,female,-1,2,1,500,3,13,7,1,US,0.227079641293203,0.818181818181818,1,12,0.0909090909090909,0.187935843793584,0.185,0.034225,0.035,1
11707,6,117,0,200,700,2550,1.29905648313354,Richer,0,1,7,2,NA,female,-1,2,1,500,3,13,8,0.875,US,0.0368526661881855,0.9,0,11,0,1.68754774637128,0.255,0.065025,0.07,1
11707,7,117,0,200,350,2900,1.21975444333146,Richer,1,1,8,2,NA,female,-1,2,1,500,3,13,7,1,US,0.0494495044593836,0.9,1,11,0.1,1.48780090202684,0.29,0.0841,0.035,1
11707,8,117,0,200,700,3600,1.7769706844104,Richest,0,1,5,1,NA,female,-1,2,1,500,3,13,8,0.875,US,0,1,2,11,0.2,3.15762481325397,0.36,0.1296,0.07,1
11707,9,117,0,200,250,3850,1.58392216305907,Richest,1,1,6,1,NA,female,-1,2,1,500,3,13,5,1,US,0,0.95,3,11,0.3,2.50880941862972,0.385,0.148225,0.025,1
11707,10,117,0,200,300,4150,1.4283948971389,Richer,1,1,7,1,NA,female,-1,2,1,500,3,13,6,1,US,0.0138009168805691,0.9,2,11,0.2,2.04031198217245,0.415,0.172225,0.03,1
11707,11,117,0,200,250,4400,1.28740599916546,Richer,1,1,7,1,NA,female,-1,2,1,500,3,13,7,0.857142857142857,US,0.0279870869383796,0.9,2,11,0.2,1.65741420668722,0.44,0.1936,0.025,1
11707,12,117,0,200,350,4750,1.15003617815807,Richer,1,1,9,1,NA,female,-1,2,1,500,3,13,7,1,US,0.0398856477973897,0.9,2,11,0.2,1.32258321107242,0.475,0.225625,0.035,1
11707,13,117,0,200,350,5100,1.17851130197758,Richer,1,1,9,1,NA,female,-1,2,1,500,3,13,9,0.888888888888889,US,0.0499974491748064,0.9,2,11,0.2,1.38888888888889,0.51,0.2601,0.035,1
11707,14,117,0,200,450,5550,1.24498569128382,Richer,1,0.888888888888889,9,2,NA,female,-1,2,1,500,3,13,9,1,US,0.0426852237011596,0.9,3,11,0.3,1.54998937150145,0.555,0.308025,0.045,1
11707,15,117,0,200,350,5900,1.30278358707561,Richer,1,1,9,1,NA,female,-1,2,1,500,3,13,9,0.888888888888889,US,0.0378716159033608,0.9,0,11,0,1.69724507475359,0.59,0.3481,0.035,1
11708,0,117,0,1150,NA,1150,1.75411603861406,Richest,NA,NA,5,0,NA,female,12,2,0,450,5,13,NA,NA,US,0,0.916666666666667,0,13,0,3.07692307692308,0.115,0.013225,NA,144
11708,1,117,0,1150,150,1300,1.68857671071527,Richest,1,NA,5,2,NA,female,12,2,0,450,5,13,5,0.8,US,0.00912744167954202,0.916666666666667,4,13,0.333333333333333,2.85129130797,0.13,0.0169,0.015,144
11708,2,117,0,1150,150,1450,1.5679587000399,Richest,1,1,5,2,NA,female,12,2,0,450,5,13,5,0.8,US,0.0297713677222765,0.909090909090909,2,12,0.181818181818182,2.45849448503081,0.145,0.021025,0.015,144
11708,3,117,0,1150,250,1700,1.56926134888057,Richest,1,1,6,2,NA,female,12,2,0,450,5,13,5,1,US,0.040760035035859,0.909090909090909,1,12,0.0909090909090909,2.46258118109047,0.17,0.0289,0.025,144
11708,4,117,0,1150,300,2000,1.69999517047513,Richest,1,1,6,2,NA,female,12,2,0,450,5,13,6,1,US,0.0212499396309391,0.909090909090909,0,12,0,2.88998357963877,0.2,0.04,0.03,144
11708,5,117,0,1150,300,2300,1.54827028154457,Richest,1,1,6,2,NA,female,12,2,0,450,5,13,6,1,US,0.0412872075078551,0.909090909090909,1,12,0.0909090909090909,2.3971408647141,0.23,0.0529,0.03,144
11708,6,117,0,1150,200,2500,1.19771165111603,Richer,1,1,6,2,NA,female,12,2,0,450,5,13,6,0.833333333333333,US,0.0552789992822782,0.8,3,11,0.3,1.43451319921909,0.25,0.0625,0.02,144
11708,7,117,0,1150,300,2800,1.03843959364705,Richer,1,1,8,2,NA,female,12,2,0,450,5,13,6,1,US,0.0824158407656393,0.8,3,11,0.3,1.07835678965385,0.28,0.0784,0.03,144
11708,8,117,0,1150,300,3100,0.955681712624079,Richer,1,1,8,2,NA,female,12,2,0,450,5,13,8,0.875,US,0.126926477457885,0.8,1,11,0.1,0.913327535844093,0.31,0.0961,0.03,144
11708,9,117,0,1150,400,3500,1.03205788000229,Richer,1,0.875,7,2,NA,female,12,2,0,450,5,13,8,1,US,0.100338960555778,0.8,1,11,0.1,1.06514346767482,0.35,0.1225,0.04,144
11708,10,117,0,1150,350,3850,0.97296464008012,Richer,1,1,7,2,NA,female,12,2,0,450,5,13,7,1,US,0.0966064181639835,0.8,1,11,0.1,0.946660190846237,0.385,0.148225,0.035,144
11708,11,117,0,1150,350,4200,0.979548042843288,Richer,1,1,7,2,NA,female,12,2,0,450,5,13,7,1,US,0.083961260815139,0.8,1,11,0.1,0.959514368238116,0.42,0.1764,0.035,144
11708,12,117,0,1150,350,4550,0.857541427643879,Richer,1,1,8,2,NA,female,12,2,0,450,5,13,7,1,US,0.0930665115272426,0.8,1,11,0.1,0.735377300125502,0.455,0.207025,0.035,144
11708,13,117,0,1150,400,4950,0.942809041582063,Richer,1,1,8,2,NA,female,12,2,0,450,5,13,8,1,US,0.0928524056103547,0.8,3,11,0.3,0.888888888888888,0.495,0.245025,0.04,144
11708,14,117,0,1150,400,5350,0.931960717475317,Richer,1,1,8,2,NA,female,12,2,0,450,5,13,8,1,US,0.0995988553027056,0.8,3,11,0.3,0.868550778917108,0.535,0.286225,0.04,144
11708,15,117,0,1150,400,5750,1.05283092211343,Richer,1,1,8,2,NA,female,12,2,0,450,5,13,8,1,US,0.0833175549873937,0.8,2,11,0.2,1.10845295055822,0.575,0.330625,0.04,144
11709,0,117,0,200,NA,200,-0.526234811584217,Poorer,NA,NA,2,1,NA,female,10,2,1,450,2,13,NA,NA,US,0.526234811584217,0.375,0,13,0,0.276923076923076,0.02,4e-04,NA,100
11709,1,117,0,200,100,300,-0.684558125965651,Poorer,1,NA,5,2,NA,female,10,2,1,450,2,13,2,1,US,0.721067892683819,0.25,4,13,0.333333333333333,0.468619827825604,0.03,9e-04,0.01,100
11709,2,117,0,200,150,450,-0.813750717742224,Poorer,1,1,6,1,NA,female,10,2,1,450,2,13,5,0.8,US,0.863369663946018,0.0909090909090909,2,12,0.181818181818182,0.662190230625985,0.045,0.002025,0.015,100
11709,3,117,0,200,200,650,-0.998620858378545,Poorer,1,1,7,2,NA,female,10,2,1,450,2,13,6,0.833333333333333,US,1.00881086713751,0.0909090909090909,1,12,0.0909090909090909,0.997243618788702,0.065,0.004225,0.02,100
11709,4,117,0,200,250,900,-1.10499686080883,Poorer,1,0.857142857142857,7,2,NA,female,10,2,1,450,2,13,7,0.857142857142857,US,1.10499686080883,0.0454545454545455,2,12,0.181818181818182,1.22101806239737,0.09,0.0081,0.025,100
11709,5,117,0,200,250,1150,-1.30054703649743,Poorer,1,0.857142857142857,7,2,NA,female,10,2,1,450,2,13,7,0.857142857142857,US,1.30054703649743,0,1,12,0.0909090909090909,1.69142259414225,0.115,0.013225,0.025,100
11709,6,117,0,200,150,1300,-1.23456431730421,Poorer,1,0.857142857142857,6,2,NA,female,10,2,1,450,2,13,7,0.714285714285714,US,1.23456431730421,0,3,11,0.3,1.52414905356081,0.13,0.0169,0.015,100
11709,7,117,0,200,300,1600,-1.13733860256582,Poorer,1,1,7,2,NA,female,10,2,1,450,2,13,6,1,US,1.15382177071895,0.1,1,11,0.1,1.29353909688637,0.16,0.0256,0.03,100
11709,8,117,0,200,250,1850,-1.09754071684172,Poorer,1,1,8,1,NA,female,10,2,1,450,2,13,7,0.857142857142857,US,1.09754071684172,0,3,11,0.3,1.20459562512544,0.185,0.034225,0.025,100
11709,9,117,0,200,400,2250,-0.938885988057642,Poorer,1,0.875,8,2,NA,female,10,2,1,450,2,13,8,1,US,0.96755426250215,0.2,1,11,0.1,0.881506898570975,0.225,0.050625,0.04,100
11709,10,117,0,200,400,2650,-0.848756388154998,Poorer,1,1,10,2,NA,female,10,2,1,450,2,13,8,1,US,0.924661430998128,0.2,2,11,0.2,0.720387406433918,0.265,0.070225,0.04,100
11709,11,117,0,200,400,3050,-0.790635206009225,Poorer,1,1,10,2,NA,female,10,2,1,450,2,13,10,0.9,US,0.888590010293554,0.1,2,11,0.2,0.62510402898125,0.305,0.093025,0.04,100
11709,12,117,0,200,500,3550,-0.604932324927077,Poorer,1,0.9,9,2,NA,female,10,2,1,450,2,13,10,1,US,0.73788448425171,0.1,0,11,0,0.365943117741679,0.355,0.126025,0.05,100
11709,13,117,0,200,350,3900,-0.707106781186547,Poorer,1,1,9,1,NA,female,10,2,1,450,2,13,9,0.888888888888889,US,0.799959186796902,0.1,4,11,0.4,0.499999999999999,0.39,0.1521,0.035,100
11709,14,117,0,200,450,4350,-0.633164151567201,Poorer,1,0.888888888888889,9,2,NA,female,10,2,1,450,2,13,9,1,US,0.732763006869906,0.15,2,11,0.2,0.400896842829813,0.435,0.189225,0.045,100
11709,15,117,0,200,350,4700,-0.696837732621838,Poorer,1,1,9,1,NA,female,10,2,1,450,2,13,9,0.888888888888889,US,0.765006641247887,0.25,0,11,0,0.485582825605544,0.47,0.2209,0.035,100
11710,0,117,0,200,NA,200,-0.526234811584217,Poorer,NA,NA,5,0,NA,female,3,2,0,650,5,13,NA,NA,US,0.526234811584217,0.375,0,13,0,0.276923076923076,0.02,4e-04,NA,9
11710,1,117,0,200,150,350,-0.565901384131605,Poorer,1,NA,8,1,NA,female,3,2,0,650,5,13,5,0.8,US,0.638920917567941,0.333333333333333,4,13,0.333333333333333,0.320244376562066,0.035,0.001225,0.015,9
11710,2,117,0,200,200,550,-0.575579775964012,Poorer,1,0.875,9,0,NA,female,3,2,0,650,5,13,8,0.75,US,0.664893879130842,0.227272727272727,2,12,0.181818181818182,0.331292078498782,0.055,0.003025,0.02,9
11710,3,117,0,200,350,900,-0.38722033284066,Middle,1,0.888888888888889,10,1,NA,female,3,2,0,650,5,13,9,0.888888888888889,US,0.529880455466167,0.454545454545455,2,12,0.181818181818182,0.149939586165232,0.09,0.0081,0.035,9
11710,4,117,0,200,300,1200,-0.339999034095025,Middle,1,0.9,10,2,NA,female,3,2,0,650,5,13,10,0.8,US,0.541873460588946,0.454545454545455,1,12,0.0909090909090909,0.11559934318555,0.12,0.0144,0.03,9
11710,5,117,0,200,400,1600,-0.185792433785348,Middle,1,0.8,10,2,NA,female,3,2,0,650,5,13,10,0.9,US,0.46448108446337,0.454545454545455,4,12,0.363636363636364,0.0345188284518829,0.16,0.0256,0.04,9
11710,6,117,0,200,200,1800,-0.221115997129113,Middle,1,0.9,9,2,NA,female,3,2,0,650,5,13,10,0.7,US,0.497510993540504,0.5,0,11,0,0.0488922841864019,0.18,0.0324,0.02,9
11710,7,117,0,200,450,2250,0.0412079203828193,Middle,1,0.777777777777778,10,2,NA,female,3,2,0,650,5,13,9,1,US,0.362629699368813,0.55,2,11,0.2,0.00169809270227677,0.225,0.050625,0.045,9
11710,8,117,0,200,200,2450,-0.111993950698134,Middle,1,1,10,2,NA,female,3,2,0,650,5,13,10,0.7,US,0.42557701265291,0.55,1,11,0.1,0.0125426449929761,0.245,0.060025,0.02,9
11710,9,117,0,200,400,2850,0.00716706861112697,Middle,1,0.7,10,1,NA,female,3,2,0,650,5,13,10,0.9,US,0.38702170500086,0.6,2,11,0.2,5.13668724766015e-05,0.285,0.081225,0.04,9
11710,10,117,0,200,500,3350,0.213914211648821,Middle,1,0.9,10,2,NA,female,3,2,0,650,5,13,10,1,US,0.30362017137252,0.7,1,11,0.1,0.0457592899453366,0.335,0.112225,0.05,9
11710,11,117,0,200,400,3750,0.286867641118392,Middle,1,1,10,1,NA,female,3,2,0,650,5,13,10,0.9,US,0.272874097649202,0.7,0,11,0,0.0822930435208306,0.375,0.140625,0.04,9
11710,12,117,0,200,500,4250,0.418799301872592,Middle,1,0.9,10,2,NA,female,3,2,0,650,5,13,10,1,US,0.212723454919412,0.7,1,11,0.1,0.17539285524897,0.425,0.180625,0.05,9
11710,13,117,0,200,400,4650,0.471404520791032,Middle,1,1,10,2,NA,female,3,2,0,650,5,13,10,0.9,US,0.221417274917,0.7,2,11,0.2,0.222222222222223,0.465,0.216225,0.04,9
11710,14,117,0,200,400,5050,0.462423256762561,Middle,1,0.9,8,2,NA,female,3,2,0,650,5,13,10,0.9,US,0.227654526406184,0.7,2,11,0.2,0.213835268394893,0.505,0.255025,0.04,9
11710,15,117,0,200,400,5450,0.552925592189067,Richer,1,1,8,1,NA,female,3,2,0,650,5,13,8,1,US,0.219655372239492,0.7,2,11,0.2,0.30572671049763,0.545,0.297025,0.04,9
11711,0,117,0,200,NA,200,-0.526234811584217,Poorer,NA,NA,4,1,NA,male,4,2,1,450,4,13,NA,NA,US,0.526234811584217,0.375,0,13,0,0.276923076923076,0.02,4e-04,NA,16
11711,1,117,0,200,200,400,-0.447244642297559,Middle,1,NA,7,1,NA,male,4,2,1,450,4,13,4,1,US,0.565901384131605,0.458333333333333,4,13,0.333333333333333,0.200027770063872,0.04,0.0016,0.02,16
11711,2,117,0,200,250,650,-0.3374088341858,Middle,1,1,7,1,NA,male,4,2,1,450,4,13,7,0.857142857142857,US,0.5061132512787,0.409090909090909,1,12,0.0909090909090909,0.113844721386621,0.065,0.004225,0.025,16
11711,3,117,0,200,250,900,-0.38722033284066,Middle,1,0.857142857142857,8,1,NA,male,4,2,1,450,4,13,7,0.857142857142857,US,0.529880455466167,0.454545454545455,3,12,0.272727272727273,0.149939586165232,0.09,0.0081,0.025,16
11711,4,117,0,200,200,1100,-0.594998309666294,Poorer,1,0.875,8,1,NA,male,4,2,1,450,4,13,8,0.75,US,0.69062303800552,0.318181818181818,2,12,0.181818181818182,0.354022988505747,0.11,0.0121,0.02,16
11711,5,117,0,200,400,1500,-0.433515678832478,Middle,1,0.875,8,2,NA,male,4,2,1,450,4,13,8,1,US,0.608986310740862,0.363636363636364,1,12,0.0909090909090909,0.187935843793584,0.15,0.0225,0.04,16
11711,6,117,0,200,200,1700,-0.423805661164133,Middle,1,1,7,1,NA,male,4,2,1,450,4,13,8,0.75,US,0.60806899210506,0.4,1,11,0.1,0.179611238434768,0.17,0.0289,0.02,16
11711,7,117,0,200,350,2050,-0.321421778985994,Middle,1,0.857142857142857,7,2,NA,male,4,2,1,450,4,13,7,1,US,0.560427717206347,0.4,3,11,0.3,0.103311960006521,0.205,0.042025,0.035,16
11711,8,117,0,200,250,2300,-0.358380642234029,Middle,1,1,7,1,NA,male,4,2,1,450,4,13,7,0.857142857142857,US,0.559969753490671,0.4,3,11,0.3,0.128436684728075,0.23,0.0529,0.025,16
11711,9,117,0,200,350,2650,-0.308183950278463,Middle,1,1,8,2,NA,male,4,2,1,450,4,13,7,1,US,0.544697214445655,0.4,2,11,0.2,0.0949773472092382,0.265,0.070225,0.035,16
11711,10,117,0,200,400,3050,-0.241516045409959,Middle,1,1,8,2,NA,male,4,2,1,450,4,13,8,1,US,0.510633924581056,0.4,1,11,0.1,0.0583300001904654,0.305,0.093025,0.04,16
11711,11,117,0,200,300,3350,-0.328848271525961,Middle,1,1,9,1,NA,male,4,2,1,450,4,13,8,0.875,US,0.531754651829214,0.4,1,11,0.1,0.108141185685612,0.335,0.112225,0.03,16
11711,12,117,0,200,450,3800,-0.239313886784338,Middle,1,0.888888888888889,9,2,NA,male,4,2,1,450,4,13,9,1,US,0.485275381534908,0.5,3,11,0.3,0.0572711364078269,0.38,0.1444,0.045,16
11711,13,117,0,200,350,4150,-0.314269680527354,Middle,1,1,10,1,NA,male,4,2,1,450,4,13,9,0.888888888888889,US,0.542829448183612,0.5,2,11,0.2,0.0987654320987651,0.415,0.172225,0.035,16
11711,14,117,0,200,400,4550,-0.320139177758697,Middle,1,0.9,10,1,NA,male,4,2,1,450,4,13,10,0.9,US,0.540679500214688,0.5,3,11,0.3,0.102489093136015,0.455,0.207025,0.04,16
11711,15,117,0,200,300,4850,-0.446885067659657,Middle,1,0.9,10,0,NA,male,4,2,1,450,4,13,10,0.8,US,0.621094500815117,0.5,3,11,0.3,0.199706263697176,0.485,0.235225,0.03,16
11713,0,117,0,1150,NA,1150,1.75411603861406,Richest,NA,NA,2,2,NA,male,1,2,2,400,2,13,NA,NA,India,0,0.916666666666667,0,13,0,3.07692307692308,0.115,0.013225,NA,1
11713,1,117,0,1150,100,1250,1.56991996888123,Richest,1,NA,4,2,NA,male,1,2,2,400,2,13,2,1,India,0.027382325038626,0.833333333333333,3,13,0.25,2.46464870869204,0.125,0.015625,0.01,1
11713,2,117,0,1150,0,1250,1.09161681648347,Richer,1,1,4,2,NA,male,1,2,2,400,2,13,4,0.5,India,0.109161681648347,0.818181818181818,1,12,0.0909090909090909,1.19162727402951,0.125,0.015625,0,1
11713,3,117,0,1150,200,1450,0.957860823342687,Richer,1,0.75,4,2,NA,male,1,2,2,400,2,13,4,1,India,0.142660122625506,0.818181818181818,0,12,0,0.91749735689473,0.145,0.021025,0.02,1
11713,4,117,0,1150,100,1550,0.552498430404416,Richer,1,1,5,2,NA,male,1,2,2,400,2,13,4,0.75,India,0.212499396309391,0.818181818181818,2,12,0.181818181818182,0.305254515599343,0.155,0.024025,0.01,1
11713,5,117,0,1150,250,1800,0.309654056308913,Middle,1,0.8,5,2,NA,male,1,2,2,400,2,13,5,1,India,0.258045046924094,0.727272727272727,2,12,0.181818181818182,0.0958856345885635,0.18,0.0324,0.025,1
11713,6,117,0,1150,150,1950,0.0829184989234175,Middle,1,1,6,2,NA,male,1,2,2,400,2,13,5,0.8,India,0.359313495334808,0.65,2,11,0.2,0.00687547746371279,0.195,0.038025,0.015,1
11713,7,117,0,1150,300,2250,0.0412079203828193,Middle,1,0.833333333333333,6,2,NA,male,1,2,2,400,2,13,6,1,India,0.362629699368813,0.55,1,11,0.1,0.00169809270227677,0.225,0.050625,0.03,1
11713,8,117,0,1150,200,2450,-0.111993950698134,Middle,1,1,6,2,NA,male,1,2,2,400,2,13,6,0.833333333333333,India,0.42557701265291,0.55,0,11,0,0.0125426449929761,0.245,0.060025,0.02,1
11713,9,117,0,1150,300,2750,-0.150508440833668,Middle,1,0.833333333333333,7,2,NA,male,1,2,2,400,2,13,6,1,India,0.45869239111213,0.5,1,11,0.1,0.0226527907621817,0.275,0.075625,0.03,1
11713,10,117,0,1150,350,3100,-0.165611002566829,Middle,1,1,7,2,NA,male,1,2,2,400,2,13,7,1,India,0.469231173939349,0.5,0,11,0,0.0274270041711902,0.31,0.0961,0.035,1
11713,11,117,0,1150,250,3350,-0.328848271525961,Middle,1,1,8,2,NA,male,1,2,2,400,2,13,7,0.857142857142857,India,0.531754651829214,0.4,2,11,0.2,0.108141185685612,0.335,0.112225,0.025,1
11713,12,117,0,1150,400,3750,-0.312437574412886,Middle,1,0.875,8,2,NA,male,1,2,2,400,2,13,8,1,India,0.525161029332298,0.4,4,11,0.4,0.0976172379050077,0.375,0.140625,0.04,1
11713,13,117,0,1150,300,4050,-0.471404520791032,Middle,1,1,8,2,NA,male,1,2,2,400,2,13,8,0.875,India,0.628539361054709,0.4,1,11,0.1,0.222222222222223,0.405,0.164025,0.03,1
11713,14,117,0,1150,300,4350,-0.633164151567201,Poorer,1,0.875,9,2,NA,male,1,2,2,400,2,13,8,0.875,India,0.732763006869906,0.15,3,11,0.3,0.400896842829813,0.435,0.189225,0.03,1
11713,15,117,0,1150,250,4600,-0.863472842596625,Poorer,1,0.888888888888889,8,2,NA,male,1,2,2,400,2,13,9,0.777777777777778,India,0.901344458499986,0.1,2,11,0.2,0.745585349901896,0.46,0.2116,0.025,1
11714,0,117,0,200,NA,200,-0.526234811584217,Poorer,NA,NA,6,0,NA,female,18,2,0,350,6,13,NA,NA,US,0.526234811584217,0.375,0,13,0,0.276923076923076,0.02,4e-04,NA,324
11714,1,117,0,200,300,500,-0.209931158629466,Middle,1,NA,6,2,NA,female,18,2,0,350,6,13,6,1,US,0.456372083977101,0.625,2,13,0.166666666666667,0.04407109136351,0.05,0.0025,0.03,324
11714,2,117,0,200,200,700,-0.218323363296694,Middle,1,1,8,1,NA,female,18,2,0,350,6,13,6,0.833333333333333,US,0.446570515834147,0.590909090909091,3,12,0.272727272727273,0.0476650909611802,0.07,0.0049,0.02,324
11714,3,117,0,200,300,1000,-0.142660122625506,Middle,1,0.875,8,2,NA,female,18,2,0,350,6,13,8,0.875,US,0.427980367876519,0.636363636363636,4,12,0.363636363636364,0.0203519105875244,0.1,0.01,0.03,324
11714,4,117,0,200,300,1300,-0.0849997585237561,Middle,1,1,9,1,NA,female,18,2,0,350,6,13,8,0.875,US,0.414373822803312,0.590909090909091,3,12,0.272727272727273,0.00722495894909685,0.13,0.0169,0.03,324
11714,5,117,0,200,450,1750,0.185792433785348,Middle,1,0.888888888888889,8,2,NA,female,18,2,0,350,6,13,9,1,US,0.299332254431949,0.636363636363636,1,12,0.0909090909090909,0.0345188284518829,0.175,0.030625,0.045,324
11714,6,117,0,200,200,1950,0.0829184989234175,Middle,1,1,7,1,NA,female,18,2,0,350,6,13,8,0.75,US,0.359313495334808,0.65,2,11,0.2,0.00687547746371279,0.195,0.038025,0.02,324
11714,7,117,0,200,350,2300,0.131865345225022,Middle,1,0.857142857142857,8,2,NA,female,18,2,0,350,6,13,7,1,US,0.329663363062557,0.7,2,11,0.2,0.0173884692713142,0.23,0.0529,0.035,324
11714,8,117,0,200,200,2500,-0.0298650535195022,Middle,1,1,8,0,NA,female,18,2,0,350,6,13,8,0.75,US,0.395711959133408,0.7,0,11,0,0.000891921421722731,0.25,0.0625,0.02,324
11714,9,117,0,200,400,2900,0.0860048233335244,Middle,1,0.75,8,2,NA,female,18,2,0,350,6,13,8,1,US,0.358353430556352,0.7,0,11,0,0.00739682963663074,0.29,0.0841,0.04,324
11714,10,117,0,200,400,3300,0.138009168805691,Middle,1,1,8,2,NA,female,18,2,0,350,6,13,8,1,US,0.331222005133658,0.6,1,11,0.1,0.0190465306744377,0.33,0.1089,0.04,324
11714,11,117,0,200,300,3600,0.0559741738767595,Middle,1,1,9,1,NA,female,18,2,0,350,6,13,8,0.875,US,0.356835358464341,0.6,1,11,0.1,0.00313310814118571,0.36,0.1296,0.03,324
11714,12,117,0,200,450,4050,0.126304551358401,Middle,1,0.888888888888889,9,2,NA,female,18,2,0,350,6,13,9,1,US,0.319085182379118,0.6,4,11,0.4,0.015952839693847,0.405,0.164025,0.045,324
11714,13,117,0,200,350,4400,0.0785674201318386,Middle,1,1,9,2,NA,female,18,2,0,350,6,13,9,0.888888888888889,US,0.364267129702161,0.6,1,11,0.1,0.00617283950617284,0.44,0.1936,0.035,324
11714,14,117,0,200,350,4750,-0.00711420395019391,Middle,1,0.888888888888889,9,2,NA,female,18,2,0,350,6,13,9,0.888888888888889,US,0.398395421210823,0.6,2,11,0.2,5.06118978449546e-05,0.475,0.225625,0.035,324
11714,15,117,0,200,350,5100,-0.0302972927226883,Middle,1,1,9,2,NA,female,18,2,0,350,6,13,9,0.888888888888889,US,0.431736421298313,0.6,2,11,0.2,0.000917925946324262,0.51,0.2601,0.035,324
11800,0,118,0,200,NA,200,-0.409673245199351,Middle,NA,NA,1,-1,NA,NA,NA,2,-1,450,1,13,NA,NA,US,0.409673245199351,0.416666666666667,0,13,0,0.167832167832168,0.02,4e-04,NA,NA
11800,1,118,0,200,50,250,-0.489056743056408,Middle,1,NA,5,0,NA,NA,NA,2,-1,450,1,13,1,1,US,0.516226562115097,0.375,4,13,0.333333333333333,0.239176497928941,0.025,0.000625,0.005,NA
11800,2,118,0,200,300,550,-0.0961102697001729,Middle,0,1,5,0,NA,NA,NA,2,-1,450,1,13,5,0.6,US,0.416477835367415,0.666666666666667,2,13,0.166666666666667,0.00923718394183997,0.055,0.003025,0.03,NA
11800,3,118,0,200,500,1050,0.467494749844302,Middle,0,0.6,5,1,NA,NA,NA,2,-1,450,1,13,5,1,US,0.226872452130323,0.75,3,13,0.25,0.218551341131987,0.105,0.011025,0.05,NA
11800,4,118,0,200,300,1350,0.662539283342505,Richer,0,1,6,0,NA,NA,NA,2,-1,450,1,13,5,0.6,US,0.171769443829538,0.75,4,13,0.333333333333333,0.438958301972,0.135,0.018225,0.03,NA
